日付,レース,判定,モード,買い目数,投資額,実際,的中,配当,頭1位,頭1位スコア,頭2位,頭2位スコア,展示バフ数,展示デバフ数,展示バフ点,展示デバフ点,1ST補正,まくり補正,買い目
20251231,8,買い,hit,12,1200,3-2-1,False,0,1,51.3,6,24.9,1,1,-12,-5,9,-40,1-6-2 1-2-6 1-6-3 1-3-6 1-6-5 1-5-6 6-1-2 6-2-1 6-1-3 6-3-1 6-1-5 6-5-1
20251231,11,買い,hit,16,1600,1-3-5,False,0,1,78.3,3,55.3,1,1,10,-15,28,-5,1-2-3 1-3-2 1-2-5 1-5-2 1-2-4 1-4-2 3-1-5 3-5-1 3-1-2 3-2-1 3-1-4 3-4-1 3-2-5 3-5-2 3-2-4 3-4-2
20260103,1,買い,hit,16,1600,1-3-5,False,0,4,95.0,3,58.2,0,0,0,0,-43,10,4-2-3 4-3-2 4-2-5 4-5-2 4-2-1 4-1-2 3-2-4 3-4-2 3-2-5 3-5-2 3-2-1 3-1-2 3-4-5 3-5-4 3-4-1 3-1-4
20260103,3,買い,hit,16,1600,1-3-5,False,0,4,96.2,5,59.4,0,0,0,0,30,20,4-6-5 4-5-6 4-6-2 4-2-6 4-6-3 4-3-6 5-6-4 5-4-6 5-6-2 5-2-6 5-6-3 5-3-6 5-4-2 5-2-4 5-4-3 5-3-4
20260103,5,注意,hit,16,1600,2-3-1,False,0,3,96.4,6,85.9,1,1,8,-10,18,35,3-2-6 3-6-2 3-2-1 3-1-2 3-2-5 3-5-2 6-3-1 6-1-3 6-3-2 6-2-3 6-3-5 6-5-3 6-2-1 6-1-2 6-2-5 6-5-2
20260103,7,注意,hit,16,1600,5-3-1,True,33960,5,91.0,2,81.7,1,1,-5,-10,-15,0,5-1-2 5-2-1 5-1-4 5-4-1 5-1-3 5-3-1 2-5-1 2-1-5 2-5-4 2-4-5 2-5-3 2-3-5 2-1-4 2-4-1 2-1-3 2-3-1
20260103,8,注意,hit,16,1600,5-1-4,True,4270,3,42.0,5,31.8,0,0,0,0,-50,0,3-1-5 3-5-1 3-1-2 3-2-1 3-1-4 3-4-1 5-3-2 5-2-3 5-3-1 5-1-3 5-3-4 5-4-3 5-1-2 5-2-1 5-1-4 5-4-1
20260103,11,注意,hit,20,2000,1-4-5,True,1530,1,42.2,2,28.0,0,0,0,0,3,-30,1-5-2 1-2-5 1-5-4 1-4-5 1-5-3 1-3-5 1-4-2 1-2-4 1-4-3 1-3-4 2-5-1 2-1-5 2-5-4 2-4-5 2-5-3 2-3-5 2-4-1 2-1-4 2-4-3 2-3-4
20260104,2,注意,hit,16,1600,5-3-4,False,0,4,61.8,5,53.7,2,2,16,-30,-43,-5,4-5-6 4-6-5 4-5-3 4-3-5 4-5-1 4-1-5 4-1-6 4-6-1 4-1-3 4-3-1 5-1-4 5-4-1 5-1-6 5-6-1 5-1-3 5-3-1
20260104,6,買い,hit,12,1200,4-1-6,True,2890,4,77.2,6,45.1,0,0,0,0,-43,8,4-6-2 4-2-6 4-6-3 4-3-6 4-6-1 4-1-6 6-4-2 6-2-4 6-4-3 6-3-4 6-4-1 6-1-4
20260104,7,注意,hit,16,1600,1-3-4,False,0,4,58.3,6,43.7,1,1,5,-3,-50,-12,4-1-6 4-6-1 4-1-2 4-2-1 4-1-3 4-3-1 6-4-2 6-2-4 6-4-3 6-3-4 6-4-1 6-1-4 6-1-2 6-2-1 6-1-3 6-3-1
20260104,9,注意,hit,16,1600,1-4-3,False,0,4,99.3,3,86.7,1,1,4,-5,18,37,4-5-3 4-3-5 4-5-1 4-1-5 4-5-2 4-2-5 3-4-1 3-1-4 3-4-5 3-5-4 3-4-2 3-2-4 3-5-1 3-1-5 3-5-2 3-2-5
20260104,10,買い,hit,20,2000,1-4-3,True,2480,1,62.5,3,20.2,0,0,0,0,24,-30,1-2-3 1-3-2 1-2-5 1-5-2 1-2-4 1-4-2 1-4-3 1-3-4 1-4-5 1-5-4 3-2-1 3-1-2 3-2-5 3-5-2 3-2-4 3-4-2 3-4-1 3-1-4 3-4-5 3-5-4
20260104,11,買い,hit,12,1200,1-5-6,False,0,1,79.5,3,35.6,1,1,4,-5,9,-27,1-3-2 1-2-3 1-3-5 1-5-3 1-3-4 1-4-3 3-1-2 3-2-1 3-1-5 3-5-1 3-1-4 3-4-1
20260104,12,注意,hit,20,2000,1-5-6,True,6550,1,84.0,5,72.4,0,0,0,0,13,32,1-4-5 1-5-4 1-4-6 1-6-4 1-4-3 1-3-4 1-6-5 1-5-6 1-6-3 1-3-6 5-4-1 5-1-4 5-4-6 5-6-4 5-4-3 5-3-4 5-6-1 5-1-6 5-6-3 5-3-6
20260105,2,注意,hit,16,1600,3-5-6,False,0,3,63.7,6,36.8,1,1,5,-10,-50,15,3-2-6 3-6-2 3-2-5 3-5-2 3-2-4 3-4-2 6-3-2 6-2-3 6-3-5 6-5-3 6-3-4 6-4-3 6-2-5 6-5-2 6-2-4 6-4-2
20260105,4,買い,hit,16,1600,5-6-1,True,9150,5,64.4,2,41.3,0,0,0,0,-4,-12,5-6-2 5-2-6 5-6-1 5-1-6 5-6-3 5-3-6 2-5-6 2-6-5 2-5-1 2-1-5 2-5-3 2-3-5 2-6-1 2-1-6 2-6-3 2-3-6
20260106,3,注意,hit,12,1200,3-4-1,False,0,4,78.6,6,65.3,0,0,0,0,-20,10,4-6-3 4-3-6 4-6-5 4-5-6 4-6-1 4-1-6 6-4-3 6-3-4 6-4-5 6-5-4 6-4-1 6-1-4
20260106,5,注意,hit,12,1200,4-3-2,False,0,3,70.8,2,60.8,1,1,4,-10,-66,-4,3-2-6 3-6-2 3-2-4 3-4-2 3-2-5 3-5-2 2-3-6 2-6-3 2-3-4 2-4-3 2-3-5 2-5-3
20260106,10,注意,hit,16,1600,1-5-3,False,0,1,112.0,5,52.7,0,0,0,0,28,-12,1-2-5 1-5-2 1-2-6 1-6-2 1-2-4 1-4-2 5-1-2 5-2-1 5-1-6 5-6-1 5-1-4 5-4-1 5-2-6 5-6-2 5-2-4 5-4-2
20260106,11,注意,hit,16,1600,2-3-1,False,0,1,80.9,6,60.6,1,1,0,-10,23,0,1-3-6 1-6-3 1-3-2 1-2-3 1-3-4 1-4-3 6-1-3 6-3-1 6-1-2 6-2-1 6-1-4 6-4-1 6-3-2 6-2-3 6-3-4 6-4-3
20260106,12,注意,hit,12,1200,3-5-6,False,0,1,98.6,3,66.5,0,0,0,0,18,-3,1-3-6 1-6-3 1-3-2 1-2-3 1-3-5 1-5-3 3-1-6 3-6-1 3-1-2 3-2-1 3-1-5 3-5-1
20260107,2,買い,hit,12,1200,1-4-3,True,430,4,44.4,1,29.0,0,0,0,0,-4,-25,4-1-3 4-3-1 4-1-6 4-6-1 4-1-2 4-2-1 1-4-3 1-3-4 1-4-6 1-6-4 1-4-2 1-2-4
20260107,4,買い,hit,12,1200,4-1-5,False,0,4,79.6,3,28.3,2,2,4,-12,-36,2,4-3-6 4-6-3 4-3-5 4-5-3 4-3-2 4-2-3 3-4-6 3-6-4 3-4-5 3-5-4 3-4-2 3-2-4
20260107,6,買い,hit,12,1200,1-3-2,False,0,1,67.2,6,37.1,1,1,0,-10,18,-5,1-6-3 1-3-6 1-6-2 1-2-6 1-6-4 1-4-6 6-1-3 6-3-1 6-1-2 6-2-1 6-1-4 6-4-1
20260107,7,買い,hit,12,1200,5-3-6,False,0,1,72.9,6,45.1,1,1,5,-7,28,-30,1-6-5 1-5-6 1-6-4 1-4-6 1-6-3 1-3-6 6-1-5 6-5-1 6-1-4 6-4-1 6-1-3 6-3-1
20260107,8,買い,hit,16,1600,5-4-6,False,0,5,42.8,2,23.8,2,2,0,-10,-66,-27,5-1-2 5-2-1 5-1-6 5-6-1 5-1-4 5-4-1 2-1-5 2-5-1 2-1-6 2-6-1 2-1-4 2-4-1 2-5-6 2-6-5 2-5-4 2-4-5
20260107,11,注意,hit,16,1600,1-2-3,False,0,5,69.8,4,58.3,1,1,5,-3,-66,-4,5-4-2 5-2-4 5-4-6 5-6-4 5-4-1 5-1-4 5-1-2 5-2-1 5-1-6 5-6-1 4-1-5 4-5-1 4-1-2 4-2-1 4-1-6 4-6-1
20260108,2,買い,hit,12,1200,1-4-5,False,0,5,72.2,4,53.9,0,0,0,0,-9,-5,5-4-1 5-1-4 5-4-2 5-2-4 5-4-3 5-3-4 4-5-1 4-1-5 4-5-2 4-2-5 4-5-3 4-3-5
20260108,5,注意,hit,16,1600,1-3-4,False,0,4,65.1,6,55.1,2,2,7,-17,-9,5,4-2-6 4-6-2 4-2-3 4-3-2 4-2-1 4-1-2 6-4-3 6-3-4 6-4-1 6-1-4 6-4-2 6-2-4 6-2-3 6-3-2 6-2-1 6-1-2
20260108,6,買い,hit,12,1200,1-4-3,True,1050,4,46.3,1,31.2,0,0,0,0,-8,-25,4-1-5 4-5-1 4-1-6 4-6-1 4-1-3 4-3-1 1-4-5 1-5-4 1-4-6 1-6-4 1-4-3 1-3-4
20260108,7,買い,hit,12,1200,3-1-4,False,0,4,94.5,2,59.4,0,0,0,0,-2,20,4-2-3 4-3-2 4-2-6 4-6-2 4-2-5 4-5-2 2-4-3 2-3-4 2-4-6 2-6-4 2-4-5 2-5-4
20260108,10,注意,hit,16,1600,1-2-3,False,0,4,85.4,1,77.2,1,1,3,-15,28,55,4-3-1 4-1-3 4-3-6 4-6-3 4-3-5 4-5-3 1-3-4 1-4-3 1-3-6 1-6-3 1-3-5 1-5-3 1-4-6 1-6-4 1-4-5 1-5-4
20260108,12,買い,hit,20,2000,4-5-1,False,0,1,83.1,5,56.3,0,0,0,0,28,5,1-2-6 1-6-2 1-2-4 1-4-2 1-2-3 1-3-2 5-2-1 5-1-2 5-2-6 5-6-2 5-2-4 5-4-2 5-2-3 5-3-2 5-1-6 5-6-1 5-1-4 5-4-1 5-1-3 5-3-1
20260111,5,買い,hit,16,1600,2-1-4,True,5610,4,81.3,2,26.8,1,1,25,-22,-66,-12,4-1-2 4-2-1 4-1-5 4-5-1 4-1-3 4-3-1 2-4-5 2-5-4 2-4-1 2-1-4 2-4-3 2-3-4 2-1-5 2-5-1 2-1-3 2-3-1
20260111,6,買い,hit,12,1200,5-1-3,False,0,5,72.9,2,36.1,1,1,4,-5,-10,-20,5-2-3 5-3-2 5-2-1 5-1-2 5-2-6 5-6-2 2-5-3 2-3-5 2-5-1 2-1-5 2-5-6 2-6-5
20260111,7,買い,hit,16,1600,1-3-2,True,520,1,47.8,5,29.0,0,0,0,0,-4,-25,1-2-5 1-5-2 1-2-3 1-3-2 1-2-4 1-4-2 5-1-3 5-3-1 5-1-2 5-2-1 5-1-4 5-4-1 5-2-3 5-3-2 5-2-4 5-4-2
20260112,1,買い,hit,20,2000,4-2-1,True,8810,1,50.0,4,31.3,0,0,0,0,21,-20,1-2-4 1-4-2 1-2-3 1-3-2 1-2-6 1-6-2 1-3-4 1-4-3 1-3-6 1-6-3 4-2-1 4-1-2 4-2-3 4-3-2 4-2-6 4-6-2 4-3-1 4-1-3 4-3-6 4-6-3
20260112,3,注意,hit,12,1200,3-2-6,False,0,3,22.3,5,11.9,0,0,0,0,-28,-25,3-5-1 3-1-5 3-5-2 3-2-5 3-5-4 3-4-5 5-3-1 5-1-3 5-3-2 5-2-3 5-3-4 5-4-3
20260112,5,買い,hit,16,1600,4-5-3,False,0,4,88.1,5,26.6,0,0,0,0,-43,-5,4-1-5 4-5-1 4-1-3 4-3-1 4-1-6 4-6-1 5-4-1 5-1-4 5-4-3 5-3-4 5-4-6 5-6-4 5-1-3 5-3-1 5-1-6 5-6-1
20260112,7,買い,hit,12,1200,1-2-3,True,650,1,69.1,2,21.0,0,0,0,0,19,-40,1-2-6 1-6-2 1-2-3 1-3-2 1-2-5 1-5-2 2-1-6 2-6-1 2-1-3 2-3-1 2-1-5 2-5-1
20260112,12,買い,hit,12,1200,1-5-6,False,0,1,97.1,3,69.1,1,1,10,-15,28,5,1-3-5 1-5-3 1-3-2 1-2-3 1-3-4 1-4-3 3-1-5 3-5-1 3-1-2 3-2-1 3-1-4 3-4-1
20260113,2,買い,hit,12,1200,5-1-2,True,1720,5,77.2,2,11.5,2,2,0,-13,-43,-10,5-2-4 5-4-2 5-2-1 5-1-2 5-2-6 5-6-2 2-5-4 2-4-5 2-5-1 2-1-5 2-5-6 2-6-5
20260113,5,注意,hit,16,1600,1-4-2,False,0,4,71.5,5,34.2,0,0,0,0,-12,0,4-1-5 4-5-1 4-1-3 4-3-1 4-1-6 4-6-1 5-4-1 5-1-4 5-4-3 5-3-4 5-4-6 5-6-4 5-1-3 5-3-1 5-1-6 5-6-1
20260113,7,買い,hit,16,1600,5-1-2,False,0,1,63.6,6,19.9,1,1,0,-10,19,-40,1-3-6 1-6-3 1-3-4 1-4-3 1-3-5 1-5-3 6-1-3 6-3-1 6-1-4 6-4-1 6-1-5 6-5-1 6-3-4 6-4-3 6-3-5 6-5-3
20260113,9,注意,hit,20,2000,3-5-1,False,0,3,46.2,2,27.5,1,1,5,-7,-36,-5,3-6-5 3-5-6 3-6-1 3-1-6 3-6-4 3-4-6 2-3-5 2-5-3 2-3-6 2-6-3 2-3-1 2-1-3 2-3-4 2-4-3 2-6-5 2-5-6 2-6-1 2-1-6 2-6-4 2-4-6
20260113,10,買い,hit,16,1600,4-1-5,True,1520,4,67.9,6,38.0,0,0,0,0,-50,15,4-5-6 4-6-5 4-5-1 4-1-5 4-5-3 4-3-5 6-5-4 6-4-5 6-5-1 6-1-5 6-5-3 6-3-5 6-4-1 6-1-4 6-4-3 6-3-4
20260113,11,買い,hit,12,1200,1-2-3,False,0,5,44.9,3,21.1,0,0,0,0,-31,-10,5-3-4 5-4-3 5-3-6 5-6-3 5-3-1 5-1-3 3-5-4 3-4-5 3-5-6 3-6-5 3-5-1 3-1-5
20260113,12,買い,hit,12,1200,5-3-1,False,0,1,96.6,4,56.0,1,1,4,-5,36,-13,1-4-6 1-6-4 1-4-2 1-2-4 1-4-3 1-3-4 4-1-6 4-6-1 4-1-2 4-2-1 4-1-3 4-3-1
20260114,1,買い,hit,12,1200,1-2-5,True,1400,1,48.1,5,5.4,1,1,4,-5,26,-45,1-5-2 1-2-5 1-5-3 1-3-5 1-5-4 1-4-5 5-1-2 5-2-1 5-1-3 5-3-1 5-1-4 5-4-1
20260114,3,注意,hit,12,1200,4-2-5,False,0,5,58.2,3,44.7,1,1,-12,-5,-66,5,5-3-1 5-1-3 5-3-2 5-2-3 5-3-4 5-4-3 3-5-1 3-1-5 3-5-2 3-2-5 3-5-4 3-4-5
20260114,5,注意,hit,16,1600,4-6-3,False,0,4,33.2,6,22.1,1,1,0,-10,-43,-10,4-1-6 4-6-1 4-1-3 4-3-1 4-1-5 4-5-1 6-1-4 6-4-1 6-1-3 6-3-1 6-1-5 6-5-1 6-4-3 6-3-4 6-4-5 6-5-4
20260114,7,買い,hit,16,1600,1-3-4,True,710,1,23.2,6,4.0,0,0,0,0,-10,-45,1-3-6 1-6-3 1-3-4 1-4-3 1-3-5 1-5-3 6-1-3 6-3-1 6-1-4 6-4-1 6-1-5 6-5-1 6-3-4 6-4-3 6-3-5 6-5-3
20260117,1,買い,hit,12,1200,1-2-5,True,1630,1,66.4,5,31.5,0,0,0,0,36,-5,1-5-6 1-6-5 1-5-2 1-2-5 1-5-4 1-4-5 5-1-6 5-6-1 5-1-2 5-2-1 5-1-4 5-4-1
20260117,5,買い,hit,16,1600,1-2-4,False,0,4,61.8,5,39.2,0,0,0,0,-26,-10,4-1-5 4-5-1 4-1-6 4-6-1 4-1-3 4-3-1 5-4-6 5-6-4 5-4-1 5-1-4 5-4-3 5-3-4 5-1-6 5-6-1 5-1-3 5-3-1
20260117,6,注意,hit,16,1600,5-1-4,False,0,1,79.8,4,59.1,0,0,0,0,14,22,1-5-4 1-4-5 1-5-3 1-3-5 1-5-6 1-6-5 4-1-5 4-5-1 4-1-3 4-3-1 4-1-6 4-6-1 4-5-3 4-3-5 4-5-6 4-6-5
20260117,7,注意,hit,16,1600,4-1-5,False,0,1,124.2,3,42.0,0,0,0,0,34,-13,1-6-3 1-3-6 1-6-4 1-4-6 1-6-5 1-5-6 3-1-4 3-4-1 3-1-5 3-5-1 3-1-6 3-6-1 3-6-4 3-4-6 3-6-5 3-5-6
20260117,11,注意,hit,12,1200,1-4-6,False,0,3,67.0,1,52.2,2,2,4,-15,4,18,3-1-2 3-2-1 3-1-5 3-5-1 3-1-4 3-4-1 1-3-2 1-2-3 1-3-5 1-5-3 1-3-4 1-4-3
20260118,1,買い,hit,16,1600,2-3-1,False,0,4,38.0,3,22.6,0,0,0,0,-15,-8,4-5-3 4-3-5 4-5-1 4-1-5 4-5-2 4-2-5 4-3-1 4-1-3 4-3-2 4-2-3 3-5-4 3-4-5 3-5-1 3-1-5 3-5-2 3-2-5
20260118,5,買い,hit,12,1200,3-4-5,False,0,4,82.9,1,43.8,2,2,-1,-15,-13,5,4-1-3 4-3-1 4-1-6 4-6-1 4-1-2 4-2-1 1-4-3 1-3-4 1-4-6 1-6-4 1-4-2 1-2-4
20260118,7,買い,hit,12,1200,2-6-4,False,0,1,60.3,2,39.9,0,0,0,0,14,15,1-2-4 1-4-2 1-2-3 1-3-2 1-2-6 1-6-2 2-1-4 2-4-1 2-1-3 2-3-1 2-1-6 2-6-1
20260118,9,買い,hit,16,1600,2-6-5,True,6890,5,70.6,2,55.1,1,1,10,-15,4,1,5-6-2 5-2-6 5-6-1 5-1-6 5-6-3 5-3-6 2-5-6 2-6-5 2-5-1 2-1-5 2-5-3 2-3-5 2-6-1 2-1-6 2-6-3 2-3-6
20260118,10,買い,hit,12,1200,1-2-3,False,0,4,75.8,2,51.5,0,0,0,0,-26,18,4-2-6 4-6-2 4-2-1 4-1-2 4-2-3 4-3-2 2-4-6 2-6-4 2-4-1 2-1-4 2-4-3 2-3-4
20260118,11,注意,hit,12,1200,4-6-3,False,0,3,44.6,1,34.6,1,1,3,-10,4,-15,3-1-6 3-6-1 3-1-5 3-5-1 3-1-2 3-2-1 1-3-6 1-6-3 1-3-5 1-5-3 1-3-2 1-2-3
20260118,12,買い,hit,12,1200,1-3-4,False,0,1,72.9,2,36.6,1,1,10,-15,4,-22,1-2-3 1-3-2 1-2-5 1-5-2 1-2-6 1-6-2 2-1-3 2-3-1 2-1-5 2-5-1 2-1-6 2-6-1
20260119,2,注意,hit,16,1600,2-4-1,False,0,5,38.9,4,29.7,1,1,15,-22,-43,-30,5-2-4 5-4-2 5-2-1 5-1-2 5-2-6 5-6-2 4-2-5 4-5-2 4-2-1 4-1-2 4-2-6 4-6-2 4-5-1 4-1-5 4-5-6 4-6-5
20260119,5,買い,hit,16,1600,1-4-6,False,0,4,63.6,6,36.1,0,0,0,0,6,30,4-1-6 4-6-1 4-1-5 4-5-1 4-1-3 4-3-1 6-4-1 6-1-4 6-4-5 6-5-4 6-4-3 6-3-4 6-1-5 6-5-1 6-1-3 6-3-1
20260119,9,買い,hit,16,1600,4-1-3,False,0,5,39.7,6,19.5,1,1,-10,-3,-21,-4,5-1-6 5-6-1 5-1-2 5-2-1 5-1-3 5-3-1 6-1-5 6-5-1 6-1-2 6-2-1 6-1-3 6-3-1 6-5-2 6-2-5 6-5-3 6-3-5
20260119,12,注意,hit,16,1600,1-2-6,False,0,3,48.0,2,35.1,2,2,-8,-15,-13,-15,3-1-2 3-2-1 3-1-6 3-6-1 3-1-4 3-4-1 2-3-1 2-1-3 2-3-6 2-6-3 2-3-4 2-4-3 2-1-6 2-6-1 2-1-4 2-4-1
20260120,2,買い,hit,16,1600,1-2-4,False,0,5,64.8,3,30.4,1,1,-5,-5,-19,-20,5-2-3 5-3-2 5-2-1 5-1-2 5-2-4 5-4-2 3-2-5 3-5-2 3-2-1 3-1-2 3-2-4 3-4-2 3-5-1 3-1-5 3-5-4 3-4-5
20260120,7,買い,hit,16,1600,1-2-3,True,490,1,42.1,5,23.0,0,0,0,0,-8,-30,1-3-5 1-5-3 1-3-2 1-2-3 1-3-6 1-6-3 5-1-2 5-2-1 5-1-6 5-6-1 5-1-3 5-3-1 5-3-2 5-2-3 5-3-6 5-6-3
20260120,10,買い,hit,16,1600,1-4-6,False,0,1,74.3,3,54.9,0,0,0,0,19,15,1-2-3 1-3-2 1-2-6 1-6-2 1-2-5 1-5-2 3-2-1 3-1-2 3-2-6 3-6-2 3-2-5 3-5-2 3-1-6 3-6-1 3-1-5 3-5-1
20260120,12,買い,hit,20,2000,1-2-5,True,550,1,94.5,5,52.0,0,0,0,0,24,-5,1-6-5 1-5-6 1-6-2 1-2-6 1-6-4 1-4-6 1-2-5 1-5-2 1-2-4 1-4-2 5-6-1 5-1-6 5-6-2 5-2-6 5-6-4 5-4-6 5-2-1 5-1-2 5-2-4 5-4-2
20260121,1,注意,hit,20,2000,2-3-1,False,0,1,45.6,4,36.3,1,1,4,-5,19,-8,1-4-6 1-6-4 1-4-2 1-2-4 1-4-5 1-5-4 1-4-3 1-3-4 1-6-2 1-2-6 1-6-5 1-5-6 1-6-3 1-3-6 4-6-2 4-2-6 4-6-5 4-5-6 4-6-3 4-3-6
20260121,2,注意,hit,12,1200,4-1-5,False,0,5,54.1,6,40.6,1,1,-10,-3,-4,-10,5-6-3 5-3-6 5-6-2 5-2-6 5-6-4 5-4-6 6-5-3 6-3-5 6-5-2 6-2-5 6-5-4 6-4-5
20260121,10,注意,hit,12,1200,4-1-2,False,0,1,57.8,6,41.6,0,0,0,0,-15,3,1-6-5 1-5-6 1-6-2 1-2-6 1-6-4 1-4-6 6-1-5 6-5-1 6-1-2 6-2-1 6-1-4 6-4-1
20260121,11,買い,hit,16,1600,1-2-4,False,0,1,85.0,2,68.1,0,0,0,0,9,11,1-6-2 1-2-6 1-6-4 1-4-6 1-6-3 1-3-6 2-1-6 2-6-1 2-1-4 2-4-1 2-1-3 2-3-1 2-6-4 2-4-6 2-6-3 2-3-6
20260122,2,買い,hit,16,1600,4-1-5,False,0,4,81.0,1,36.4,0,0,0,0,1,10,4-2-1 4-1-2 4-2-3 4-3-2 4-2-5 4-5-2 1-4-2 1-2-4 1-4-3 1-3-4 1-4-5 1-5-4 1-2-3 1-3-2 1-2-5 1-5-2
20260122,5,買い,hit,16,1600,4-2-1,True,3720,4,59.3,5,14.7,1,1,5,-7,-19,0,4-1-5 4-5-1 4-1-2 4-2-1 4-1-6 4-6-1 5-1-4 5-4-1 5-1-2 5-2-1 5-1-6 5-6-1 5-4-2 5-2-4 5-4-6 5-6-4
20260122,7,注意,hit,12,1200,5-1-6,False,0,1,95.9,6,57.5,0,0,0,0,14,-9,1-6-2 1-2-6 1-6-5 1-5-6 1-6-3 1-3-6 6-1-2 6-2-1 6-1-5 6-5-1 6-1-3 6-3-1
20260122,10,注意,hit,12,1200,1-2-5,False,0,4,52.0,6,41.6,0,0,0,0,-9,10,4-6-5 4-5-6 4-6-2 4-2-6 4-6-1 4-1-6 6-4-5 6-5-4 6-4-2 6-2-4 6-4-1 6-1-4
20260122,11,注意,hit,16,1600,5-1-2,True,10720,1,78.3,5,45.1,0,0,0,0,9,-15,1-3-5 1-5-3 1-3-2 1-2-3 1-3-4 1-4-3 5-1-3 5-3-1 5-1-2 5-2-1 5-1-4 5-4-1 5-3-2 5-2-3 5-3-4 5-4-3
20260122,12,買い,hit,16,1600,3-4-1,False,0,1,96.2,2,73.4,0,0,0,0,19,15,1-3-2 1-2-3 1-3-6 1-6-3 1-3-4 1-4-3 2-3-1 2-1-3 2-3-6 2-6-3 2-3-4 2-4-3 2-1-6 2-6-1 2-1-4 2-4-1
20260130,7,注意,hit,12,1200,1-2-4,False,0,3,76.3,1,58.4,0,0,0,0,4,5,3-1-4 3-4-1 3-1-2 3-2-1 3-1-6 3-6-1 1-3-4 1-4-3 1-3-2 1-2-3 1-3-6 1-6-3
20260130,8,注意,hit,16,1600,2-1-6,False,0,3,28.3,5,19.9,0,0,0,0,-33,-15,3-1-5 3-5-1 3-1-4 3-4-1 3-1-2 3-2-1 5-1-3 5-3-1 5-1-4 5-4-1 5-1-2 5-2-1 5-3-4 5-4-3 5-3-2 5-2-3
20260130,9,注意,hit,12,1200,1-3-5,True,730,5,58.9,1,47.7,0,0,0,0,14,13,5-1-3 5-3-1 5-1-6 5-6-1 5-1-4 5-4-1 1-5-3 1-3-5 1-5-6 1-6-5 1-5-4 1-4-5
20260130,12,注意,hit,16,1600,2-1-4,False,0,1,109.0,3,83.4,1,1,-10,-3,28,47,1-4-3 1-3-4 1-4-6 1-6-4 1-4-2 1-2-4 3-1-4 3-4-1 3-1-6 3-6-1 3-1-2 3-2-1 3-4-6 3-6-4 3-4-2 3-2-4
20260131,2,注意,hit,16,1600,2-3-5,True,1290,5,49.9,2,37.0,0,0,0,0,-33,-30,5-3-2 5-2-3 5-3-6 5-6-3 5-3-4 5-4-3 2-5-3 2-3-5 2-5-6 2-6-5 2-5-4 2-4-5 2-3-6 2-6-3 2-3-4 2-4-3
20260131,5,注意,hit,16,1600,4-3-6,False,0,4,48.0,5,38.2,0,0,0,0,-66,-4,4-6-5 4-5-6 4-6-2 4-2-6 4-6-1 4-1-6 5-4-2 5-2-4 5-4-6 5-6-4 5-4-1 5-1-4 5-6-2 5-2-6 5-6-1 5-1-6
20260131,7,注意,hit,20,2000,1-5-3,True,1140,1,63.6,2,55.3,1,1,5,-7,18,45,1-2-3 1-3-2 1-2-5 1-5-2 1-2-6 1-6-2 1-2-4 1-4-2 1-3-5 1-5-3 1-3-6 1-6-3 1-3-4 1-4-3 2-3-5 2-5-3 2-3-6 2-6-3 2-3-4 2-4-3
20260131,9,買い,hit,16,1600,1-2-4,False,0,4,79.3,1,47.8,1,1,-10,0,-4,10,4-1-6 4-6-1 4-1-5 4-5-1 4-1-2 4-2-1 4-5-6 4-6-5 4-5-2 4-2-5 1-5-4 1-4-5 1-5-6 1-6-5 1-5-2 1-2-5
20260201,1,注意,hit,12,1200,5-1-4,False,0,3,32.1,5,18.3,0,0,0,0,-8,-18,3-5-1 3-1-5 3-5-2 3-2-5 3-5-4 3-4-5 5-3-1 5-1-3 5-3-2 5-2-3 5-3-4 5-4-3
20260201,7,買い,hit,12,1200,1-2-4,False,0,1,75.9,6,35.6,1,1,-10,-3,24,-5,1-6-3 1-3-6 1-6-2 1-2-6 1-6-5 1-5-6 6-1-3 6-3-1 6-1-2 6-2-1 6-1-5 6-5-1
20260201,8,買い,hit,12,1200,4-6-1,True,1330,4,64.8,6,40.1,2,2,7,-15,4,-10,4-6-1 4-1-6 4-6-2 4-2-6 4-6-3 4-3-6 6-4-1 6-1-4 6-4-2 6-2-4 6-4-3 6-3-4
20260201,10,買い,hit,12,1200,1-4-5,False,0,5,90.8,3,61.8,1,1,10,-15,-1,-5,5-3-1 5-1-3 5-3-6 5-6-3 5-3-4 5-4-3 3-5-1 3-1-5 3-5-6 3-6-5 3-5-4 3-4-5
20260202,3,注意,hit,16,1600,1-2-4,False,0,4,68.5,2,54.6,1,1,3,-15,-15,13,4-2-6 4-6-2 4-2-1 4-1-2 4-2-3 4-3-2 4-6-1 4-1-6 4-6-3 4-3-6 2-6-4 2-4-6 2-6-1 2-1-6 2-6-3 2-3-6
20260202,4,注意,hit,24,2400,1-4-5,False,0,5,42.3,2,29.0,2,2,10,-22,-20,-27,5-4-3 5-3-4 5-4-6 5-6-4 5-4-1 5-1-4 5-1-3 5-3-1 5-1-6 5-6-1 2-4-5 2-5-4 2-4-3 2-3-4 2-4-6 2-6-4 2-4-1 2-1-4 2-1-5 2-5-1 2-1-3 2-3-1 2-1-6 2-6-1
